apartment+1303+3d+2012,FALSE,Horror,101,3.8,English
state+of+emergency+2011,FALSE,"Science Fiction, Thriller",90,4.4,English
shallow+grave+1994,FALSE,"Crime, Thriller",92,7,English
tony+2010,FALSE,"Horror, Drama, Thriller",76,6.2,English
together+2000,FALSE,"Drama, Comedy, Romance",106,6.8,svenska
my+girl+1991,FALSE,"Comedy, Drama, Family",102,7,"Český, English"
things+to+come+1936,FALSE,"Drama, Science Fiction",100,6.7,English
maytime+1937,FALSE,"Drama, Music, Romance",132,5,English
bending+the+rules+2012,FALSE,"Action, Drama",83,5.2,English
divergent+2014,FALSE,"Adventure, Action, Science Fiction",139,6.9,English
future+by+design+2006,FALSE,Documentary,86,7.6,English
deadline+-+u.s.a.+1952,FALSE,"Crime, Drama",87,6.9,"English, Deutsch"
vollidiot+2007,FALSE,"Comedy, Drama",102,4.3,Deutsch
hulk+2003,FALSE,"Drama, Action, Science Fiction",138,5.3,"English, Español"
paddington+2014,FALSE,"Family, Comedy",95,7,English
from+morn+to+midnight+1920,FALSE,,72,7.7,Deutsch
tribute+to+a+bad+man+1956,FALSE,Western,95,6.5,English
the+crimson+rivers+2000,FALSE,"Crime, Mystery, Thriller",106,6.8,Français
the+horse+boy+2009,FALSE,Documentary,93,5.5,"English, Deutsch, "
thank+you+for+smoking+2005,FALSE,"Comedy, Drama",92,7.1,English
wuthering+heights+1939,FALSE,"Drama, Fantasy, History, Romance",104,7.4,English
the+newest+pledge+2012,FALSE,Comedy,85,0,English
hit+man+1972,FALSE,Action,90,6.3,English
lonesome+jim+2005,FALSE,"Comedy, Drama, Romance",91,6.4,English
black+sunday+1960,FALSE,Horror,87,7.2,"English, Italiano"
the+double+life+of+veronique+1991,FALSE,"Drama, Thriller",97,7.3,"Français, Italiano, Polski"
day+of+the+wacko+2002,FALSE,Comedy,93,7.2,Polski
warrior+2011,FALSE,"Action, Drama",140,7.7,English
veronica+guerin+2003,FALSE,"Drama, Crime, Thriller",98,6.8,English
cremaster+5+1997,FALSE,Drama,55,6.2,
necessary+roughness+1991,FALSE,Comedy,108,5.5,English
the+inquisitor+1981,FALSE,"Crime, Drama, Mystery, Thriller",88,7.2,Français
the+enforcer+1995,FALSE,"Action, Thriller, Crime",104,5.8,广州话 / 廣州話
buy+the+ticket_+take+the+ride+2006,FALSE,Documentary,73,6.7,English
jade+1995,FALSE,"Action, Thriller, Mystery, Romance",95,5.1,English
ride+with+the+devil+1999,FALSE,"Drama, War, Romance, Western",138,6.6,English
the+rainmaker+1956,FALSE,"Comedy, Romance, Western",121,6.1,English
away+with+words+1999,FALSE,"Comedy, Documentary, Drama",90,6.3,"English, 日本語, 普通话"
breathless+1983,FALSE,"Action, Drama, Romance, Thriller",100,5.6,English
the+magus+1968,FALSE,"Mystery, Drama, Fantasy",117,6.6,English
targets+1968,FALSE,Thriller,90,6.6,English
el+topo+1970,FALSE,"Action, Adventure, Drama, Western",125,7.4,Español
fuse+2003,FALSE,"Comedy, Drama",105,6.4,"Deutsch, Bosanski, Srpski, Hrvatski, English"
flushed+away+2006,FALSE,"Adventure, Animation, Comedy, Family",85,6,English
rustlers+rhapsody+1985,FALSE,"Action, Comedy, Western",88,4.9,English
three+colors+red+1994,FALSE,"Drama, Mystery, Romance",99,7.8,Français
looking+for+eric+2009,FALSE,"Comedy, Drama",119,6.4,English
rapt+2009,FALSE,"Drama, Thriller",125,6.1,Français
one+on+one+1977,FALSE,Drama,98,4.8,English
my+ain+folk+1973,FALSE,Drama,55,7.3,English
bad+boys+1983,FALSE,"Crime, Drama, Thriller",104,6.7,English
the+earrings+of+madame+de...+1953,FALSE,"Drama, Romance",105,7.8,Français
the+counterfeiters+of+paris+1961,FALSE,"Crime, Comedy",98,7.1,Français
promised+land+1987,FALSE,"Drama, Romance",102,5.3,English
aftershock+2010,FALSE,Drama,135,7.5,普通话
crack-up+1946,FALSE,"Drama, Mystery",96,4.7,English
restaurant+1998,FALSE,Drama,107,0,English
desperate+living+1977,FALSE,"Comedy, Crime, Fantasy, Horror",90,6.7,English
the+hitch-hiker+1953,FALSE,"Crime, Thriller",71,6.6,"English, Español"
krull+1983,FALSE,"Fantasy, Action, Adventure",117,5.8,English
letters+from+iwo+jima+2006,FALSE,"Action, Adventure, Drama, War",141,7.2,"English, 日本語"
stardust+1974,FALSE,Drama,107,6,English
the+heartbreak+kid+1972,FALSE,"Comedy, Romance",106,6.8,English
burnt+by+the+sun+2+intercession+2010,FALSE,"Drama, War",180,5,Pусский
the+clinic+2010,FALSE,"Mystery, Horror, Thriller, Crime",94,5.1,English
the+legend+i+1993,FALSE,"Adventure, Action, Comedy",106,7.1,广州话 / 廣州話
the+fighting+sullivans+1944,FALSE,"Drama, History, War",112,5.5,English
the+way+i+spent+the+end+of+the+world+2006,FALSE,Drama,106,5.8,Română
fearless+hyena+1979,FALSE,"Comedy, Action",92,6.8,"广州话 / 廣州話, 普通话"
the+bat+1926,FALSE,"Comedy, Horror, Mystery",86,6,English
18+fingers+of+death+2006,FALSE,"Action, Adventure, Comedy",87,5,
in+the+land+of+blood+and+honey+2011,FALSE,"Drama, Romance, War",127,5.8,"Bosanski, Hrvatski, English, Srpski"
the+invisible+circus+2001,FALSE,Drama,93,5.1,"English, Français"
bringing+up+baby+1938,FALSE,"Comedy, Romance",102,7.6,English
four+days+in+september+1997,FALSE,"Action, Drama, Foreign, History, Thriller",110,7.3,"English, Português"
zabriskie+point+1970,FALSE,"Drama, Romance",113,7.1,English
cotton+comes+to+harlem+1970,FALSE,"Action, Adventure",97,6.7,English
how+to+make+love+to+a+woman+2010,FALSE,"Comedy, Romance",91,4.9,English
millennium+actress+2001,FALSE,"Animation, Drama, Romance",87,7.8,日本語
the+adventures+of+pluto+nash+2002,FALSE,"Action, Comedy, Science Fiction",95,4.4,English
san+antonio+1945,FALSE,"Action, Comedy, Drama, Romance, Western",109,4.3,"English, Français, Deutsch"
the+windmill+movie+2008,FALSE,Documentary,80,7,
shiloh+1996,FALSE,"Drama, Family",93,5.7,English
cottage+country+2013,FALSE,"Action, Comedy, Crime, Romance",91,5,English
caspers+haunted+christmas+2000,FALSE,"Animation, Family",84,5,"English, Polski, Pусский"
a+cat+in+paris+2010,FALSE,"Animation, Comedy",70,6.5,Français
the+vanishing+1988,FALSE,"Horror, Thriller",107,7.4,"Nederlands, English, Français"
tokyo+drifter+1966,FALSE,"Drama, Action, Crime",83,7.4,日本語
beyond+the+fear+2014,FALSE,Documentary,80,0,"עִבְרִית, Pусский"
blind+mountain+2007,FALSE,Drama,95,7.4,普通话
violet++daisy+2011,FALSE,"Thriller, Crime, Drama, Action, Comedy",88,6.2,English
the+great+flamarion+1945,FALSE,"Crime, Drama, Mystery",78,5.4,English
heartbreak+hospital+2002,FALSE,"Comedy, Romance",91,0,
project+a+ii+1987,FALSE,"Action, Comedy",101,6.6,广州话 / 廣州話
juliet+of+the+spirits+1965,FALSE,"Comedy, Drama, Fantasy",137,7.4,Italiano
silverado+1985,FALSE,"Action, Crime, Drama, Western",127,7.1,English
blessed+event+1932,FALSE,"Drama, Comedy",80,10,English
the+weeping+camel+2003,FALSE,"Documentary, Drama",91,7.8,
the+fourth+world+war+2003,FALSE,Documentary,78,7,
mutual+appreciation+2005,FALSE,"Drama, Comedy",109,6.1,English
annie+hall+1977,FALSE,"Comedy, Drama, Romance",93,7.8,"English, Deutsch"
dont+torture+a+duckling+1972,FALSE,Horror,102,7.6,Italiano
america+the+beautiful+2008,FALSE,Documentary,105,6.1,English
marnie+1964,FALSE,"Crime, Drama, Mystery, Thriller",130,7.2,"English, Español"
blind+pig+who+wants+to+fly+2008,FALSE,Drama,77,6,Bahasa indonesia
moonbase+1997,FALSE,"Action, Science Fiction",90,5,English
the+ten+commandments+1956,FALSE,"Drama, History",220,7.5,English
lore+2012,FALSE,"Drama, War, Thriller",108,7.1,"English, Deutsch"
familiar+ground+2011,FALSE,"Comedy, Foreign",90,6.5,Français
full+frontal+2002,FALSE,"Comedy, Drama, Romance",96,4.8,English
bonjour+monsieur+shlomi+2003,FALSE,"Comedy, Drama",94,7,עִבְרִית
behind+enemy+lines+ii+axis+of+evil+2006,FALSE,"Action, Adventure, Thriller",96,4.5,"English, Pусский"
the+forbidden+kingdom+2008,FALSE,"Action, Adventure, Fantasy",104,6.3,"English, 普通话"
the+cove+2009,FALSE,Documentary,92,7.9,English
the+one-armed+swordsman+1967,FALSE,Action,111,6.8,普通话
godzilla+vs.+king+ghidorah+1991,FALSE,"Action, Adventure, Science Fiction, Drama, Fantasy, Horror",103,6.2,日本語
buddy+2003,FALSE,"Comedy, Drama, Foreign, Romance",104,6.4,Norsk
the+go-between+1971,FALSE,"Drama, Romance",118,6.2,English
facing+ali+2009,FALSE,Documentary,100,7.5,English
cloud+atlas+2012,FALSE,"Drama, Science Fiction",172,6.6,English
its+a+wonderful+life+1946,FALSE,"Drama, Family, Fantasy",130,8,English
tears+of+the+black+tiger+2000,FALSE,"Romance, Comedy, Action",110,6.6,ภาษาไทย
dream+for+an+insomniac+1996,FALSE,"Romance, Comedy, Drama",90,6.1,English
from+paris+with+love+2010,FALSE,"Action, Crime, Thriller",92,6.2,"Deutsch, English, Français, 普通话"
young++heart+2008,FALSE,Documentary,107,7.6,English
youre+next+2011,FALSE,"Horror, Thriller, Mystery",95,6.6,English
les+misrables+1934,FALSE,Drama,281,7,Français
immediate+family+1989,FALSE,"Comedy, Drama",95,5.8,English
king+of+thorn+2009,FALSE,"Fantasy, Animation, Science Fiction",105,6.2,"日本語, Español"
under+the+volcano+1984,FALSE,Drama,112,6.7,"English, Español"
the+diary+of+a+chambermaid+1946,FALSE,"Drama, Romance",91,5.9,English
apache+territory+1958,FALSE,"Action, Western",77,4.7,English
troll+hunter+2010,FALSE,"Fantasy, Horror",103,6.7,Norsk
white+night+wedding+2008,FALSE,"Drama, Foreign",96,5.5,Íslenska
chef+2014,FALSE,Comedy,114,7.2,"English, Español"
the+last+of+mrs.+cheyney+1937,FALSE,"Romance, Comedy, Drama",98,7,English
swades+we_+the+people+2004,FALSE,Drama,210,7.3,"English, हिन्दी, Italiano, தமிழ்"
gleaming+the+cube+1989,FALSE,Drama,109,5.4,English
race+2008,FALSE,"Drama, Action, Thriller, Crime",161,5.8,हिन्दी
theatre+of+blood+1973,FALSE,"Comedy, Horror",104,6.7,English
the+jerk+theory+2009,FALSE,Comedy,93,5.2,English
the+secret+of+the+grain+2007,FALSE,"Comedy, Drama",151,7.4,Français
vamps+2012,FALSE,"Comedy, Romance, Horror",93,4.9,English
pineapple+express+2008,FALSE,"Action, Comedy",111,6.6,English
sanjuro+1962,FALSE,"Drama, Action, Comedy",96,7.8,日本語
they+have+escaped+2014,FALSE,Drama,101,6,suomi
the+battle+of+algiers+1966,FALSE,"Drama, War, History",121,7.8,"العربية, English, Français, Italiano"
a+countess+from+hong+kong+1967,FALSE,"Comedy, Romance",113,5.9,English
the+grand+maneuver+1955,FALSE,"Comedy, Drama, Romance",106,5,Français
the+orphanage+2007,FALSE,"Horror, Drama, Thriller",105,7.1,Español
only+the+strong+1993,FALSE,Action,99,6.8,English
bunty+aur+babli+2005,FALSE,"Music, Drama, Comedy, Crime, Romance",162,6.4,हिन्दी
jude+the+obscure+1971,FALSE,Drama,300,0,
le+mans+1971,FALSE,"Action, Drama",104,6.7,English
ice+bound+-+a+womans+survival+at+the+south+pole+2003,FALSE,,120,6,
persuasion+2007,FALSE,"Drama, Romance",93,7.1,English
breaking+the+maya+code+2008,FALSE,"Documentary, Mystery",116,5.3,"English, Français, Deutsch"
the+initiation+1984,FALSE,"Thriller, Horror, Mystery",97,6.3,English
djomeh+2000,FALSE,Drama,94,4.3,فارسی
the+magnet+1950,FALSE,Comedy,79,5,English
last+night+2010,FALSE,"Drama, Romance",90,6.1,English
the+fabulous+baron+munchausen+1962,FALSE,"Adventure, Animation, Fantasy",83,6,Český
ragamuffin+2014,FALSE,Drama,137,7.2,
the+wolfman+2010,FALSE,"Drama, Horror, Thriller",102,5.5,English
make+way+for+tomorrow+1937,FALSE,"Drama, Romance",91,7.7,English
the+believer+2001,FALSE,Drama,98,6.8,"English, עִבְרִית, Magyar"
marie+antoinette+1938,FALSE,"Drama, Romance",149,6.4,"English, Español"
guilty+of+romance+2011,FALSE,"Drama, Thriller, Horror",144,6.8,日本語
leadbelly+1976,FALSE,Drama,126,6.5,
street+fight+2005,FALSE,Documentary,83,6.6,English
turbulence+2+fear+of+flying+1999,FALSE,"Thriller, Action",101,4.1,English
charlie+wilsons+war+2007,FALSE,"Comedy, Drama, History",102,6.5,"العربية, English, Pусский, اردو, עִבְרִית"
the+incredible+hulk+returns+1988,FALSE,"Action, Drama, Adventure",100,5.4,English
i+want+to+be+a+soldier+2010,FALSE,Drama,88,6.8,English
until+the+end+of+the+world+1991,FALSE,"Thriller, Drama, Science Fiction, Action",287,6.3,"English, Français, Deutsch, Italiano, 日本語"
the+italian+straw+hat+1928,FALSE,Comedy,105,6,
lawless+2012,FALSE,"Crime, Drama",115,6.8,English
historien+om+kim+skov+1981,FALSE,,58,0,Dansk
pandorum+2009,FALSE,"Action, Horror, Mystery, Science Fiction, Thriller",108,6.5,"English, Tiếng Việt, Deutsch"
oh_+woe+is+me+1993,FALSE,"Comedy, Drama",95,7.8,Français
y+tu+mam+tambin+2001,FALSE,"Drama, Romance",106,7.3,Español
go+1999,FALSE,"Crime, Comedy, Thriller",98,7,English
tenacious+d+in+the+pick+of+destiny+2006,FALSE,"Comedy, Music",93,6.5,English
attila+2001,FALSE,"War, Action, Adventure, Drama, History, Romance",177,6.5,English
the+first+texan+1956,FALSE,"History, Western",82,3.2,English
belle+poque+1992,FALSE,"Comedy, Drama, Romance",109,6.9,Español
onegin+1999,FALSE,"Drama, Romance",104,5.8,English
coriolanus+2011,FALSE,"Drama, Thriller",123,5.9,English
wyatt+earps+revenge+2012,FALSE,"Drama, Action, Adventure",92,3.4,English
worth+winning+1989,FALSE,"Comedy, Romance",103,6,English
house+1977,FALSE,"Comedy, Fantasy, Horror",88,7.1,日本語
family+law+2006,FALSE,Drama,102,7,"עִבְרִית, Español"
lemon+tree+2008,FALSE,Drama,106,6.7,"العربية, עִבְרִית"
wish+i+was+here+2014,FALSE,"Drama, Comedy",120,6.4,English
mudhoney+1965,FALSE,Drama,92,7.5,English
fiorile+1993,FALSE,"Drama, Foreign, Romance",118,7,"Français, Italiano"
blood+out+2011,FALSE,"Action, Adventure, Thriller",90,5.6,English
our+town+2003,FALSE,Drama,120,0,
jailbait+2014,FALSE,"Crime, Drama, Thriller",90,4.2,English
s.w.a.t.+firefight+2011,FALSE,"Action, Crime, Thriller",89,5.4,English
angel+1982,FALSE,"Drama, Foreign, Music",92,4.8,English
the+man+who+shot+liberty+valance+1962,FALSE,Western,123,7.4,English
the+castle+of+cloads+1970,FALSE,"Drama, Comedy",89,0,suomi
the+road+2009,FALSE,"Adventure, Drama",111,6.8,English
renaissance+2006,FALSE,"Action, Animation, Science Fiction",105,6.7,"English, Français"
take+the+lead+2006,FALSE,Music,108,6.6,English
my+favorite+year+1982,FALSE,"Comedy, Drama",92,7.1,English
stand+up+guys+2013,FALSE,"Thriller, Comedy, Action",95,5.9,English
im+gonna+explode+2008,FALSE,"Drama, Comedy, Romance, Foreign",106,8.3,Español
mildred+pierce+2011,FALSE,Drama,336,7.3,English
the+stand+1994,FALSE,"Adventure, Drama, Fantasy, Horror",366,6.7,"English, Français, Italiano"
alien+trespass+2009,FALSE,"Action, Adventure, Comedy, Science Fiction",90,5.9,English
romero+1989,FALSE,"Drama, History",105,6.7,"English, Deutsch"
the+state+of+things+1982,FALSE,Drama,125,6.2,"English, Français"
the+gumball+rally+1976,FALSE,"Action, Adventure, Comedy",105,6.6,English
micmacs+2009,FALSE,"Action, Comedy, Crime",100,6.8,Français
crimes+of+the+future+1970,FALSE,"Comedy, Science Fiction",70,5,English
the+quiet+american+1958,FALSE,"Drama, Romance, Thriller, War",120,5.3,English
high+heels+1991,FALSE,"Comedy, Drama, Romance",109,7.2,Español
path+to+war+2002,FALSE,"Action, Documentary, Drama, Thriller",165,5.9,"Český, English"
pascalis+island+1988,FALSE,Drama,104,6,English
strange+cargo+1940,FALSE,Drama,113,6.6,English
cold+weather+2010,FALSE,"Mystery, Drama, Comedy, Thriller",96,6.4,English
failan+2001,FALSE,"Drama, Romance",115,7,"한국어/조선말, 普通话"
mr.+pip+2012,FALSE,"Drama, War",116,6,English
tucker+and+dale+vs+evil+2010,FALSE,"Comedy, Horror",89,7.3,English
fireworks+wednesday+2006,FALSE,Drama,102,7.6,فارسی
gas_+inspector+palmu+1961,FALSE,,94,7.7,suomi
dinner+rush+2000,FALSE,"Drama, Action, Thriller",99,7.1,"English, Français, Italiano"
the+abominable+snowman+1957,FALSE,"Adventure, Horror",91,6.4,English
city+of+god+2002,FALSE,"Drama, Crime",130,8.2,Português
two+friends+2002,FALSE,"Drama, Foreign",86,0,Italiano
aimee++jaguar+1999,FALSE,"Drama, History, Romance",125,6.3,Deutsch
the+music+man+2003,FALSE,"Comedy, Drama, Romance, Music, Family",150,3.5,English
the+king+of+kings+1927,FALSE,"Drama, History",155,5.6,English
moscow+on+the+hudson+1984,FALSE,"Comedy, Drama, Romance",115,6.3,"Pусский, English"
the+late+shift+1996,FALSE,"Comedy, Drama",95,5.8,English
last+i+heard+2013,FALSE,"Drama, Comedy",98,6,English
the+reluctant+saint+1962,FALSE,Drama,105,0,English
a+single+man+2009,FALSE,"Drama, Romance",101,7.3,"English, Español"
the+unexpected+love+2014,FALSE,"Comedy, Drama",105,6.3,"Español, English"
leaves+of+grass+2009,FALSE,"Comedy, Crime, Drama, Thriller",104,5.9,English
salton+sea+2002,FALSE,"Crime, Drama, Mystery, Thriller",103,7,English
exposed+1983,FALSE,"Drama, Music",100,4,"English, Français"
billy+budd+1962,FALSE,"Drama, Action",119,7.8,English
ricomincio+da+tre+1981,FALSE,Comedy,110,7.5,Italiano
animal+factory+2000,FALSE,"Crime, Drama",94,6.6,English
harold++kumar+escape+from+guantanamo+bay+2008,FALSE,"Comedy, Adventure",107,6.2,English
stolen+seas+2013,FALSE,,90,8.2,
computer+chess+2013,FALSE,Comedy,91,6.3,English
happy+tears+2009,FALSE,"Comedy, Drama",96,4.9,"Français, English"
sweet+evil+2010,FALSE,"Drama, Thriller, Foreign",90,6,Français
dragon+the+bruce+lee+story+1993,FALSE,Drama,120,6.8,"广州话 / 廣州話, English"
the+last+of+the+unjust+2013,FALSE,Documentary,210,6.4,"Français, Deutsch"
conception+2011,FALSE,"Comedy, Romance",77,4.4,"English, Magyar"
the+promised+land+1975,FALSE,Drama,179,7,"Deutsch, Polski, Pусский, "
the+water+diviner+2014,FALSE,"War, Drama",112,6.8,"Pусский, Türkçe, ελληνικά, English"
convict+13+1920,FALSE,Comedy,20,6.6,English
tension+1949,FALSE,"Crime, Drama",95,6.7,English
the+wave+2008,FALSE,"Drama, Thriller",107,7.5,Deutsch
a+day+in+the+country+1936,FALSE,"Drama, Romance",40,7.5,Français
the+wrong+man+1993,FALSE,"Romance, Thriller",104,4.8,English
hurricane+streets+1997,FALSE,"Romance, Crime, Drama",86,4.8,English
lady+on+a+train+1945,FALSE,"Crime, Mystery, Romance, Thriller",94,6.1,English
we+are+from+the+future+2008,FALSE,"War, Fantasy, Action, Drama",116,6.1,Pусский
miffo+2003,FALSE,"Comedy, Drama",105,4,svenska
taxi+3+2003,FALSE,"Action, Comedy",82,5.5,Français
never+weaken+1921,FALSE,Comedy,29,6.8,
cesar+and+rosalie+1972,FALSE,"Romance, Drama, Comedy",110,7,Français
hook+1991,FALSE,"Adventure, Fantasy, Comedy, Family",144,6.7,English
savage+nights+1992,FALSE,Drama,126,6.2,"Français, Deutsch, Español"
red+salute+1935,FALSE,"Drama, Comedy, Romance",80,6,English
fearless+1993,FALSE,Drama,122,6.8,English
night+shift+1982,FALSE,Comedy,106,5.9,English
trash+2014,FALSE,"Adventure, Crime, Drama, Thriller",112,7.1,"English, Português"
videodrome+1983,FALSE,"Horror, Mystery, Science Fiction",87,7.1,English
natural+born+killers+1994,FALSE,"Crime, Thriller, Drama",119,6.9,"English, , 日本語"
the+war+of+the+roses+1989,FALSE,"Comedy, Drama, Thriller",116,6.7,English
main+prem+ki+diwani+hoon+2003,FALSE,"Drama, Romance",197,4.4,Deutsch
the+subtenant+2008,FALSE,Comedy,104,5,suomi
the+entitled+2011,FALSE,Thriller,91,5.9,English
mondo+hollywood+1967,FALSE,Documentary,120,3,English
hazmat+2013,FALSE,Horror,80,4.8,English
the+blind+menace+1960,FALSE,,91,5,日本語
bullet+in+the+head+1990,FALSE,"Thriller, Crime, Drama",130,7.7,"广州话 / 廣州話, Tiếng Việt"
roman+2006,FALSE,"Drama, Thriller",92,5.3,English
a+princess+for+christmas+2011,FALSE,"Comedy, Drama, Family",89,6.4,"English, Français"
gasland+part+ii+2013,FALSE,Documentary,125,7.5,"English, Français"
the+counterfeiters+2007,FALSE,"Drama, War",98,7.3,"English, Deutsch, עִבְרִית, Pусский"
europa+1991,FALSE,"Thriller, Drama",112,7.3,"English, Deutsch"
the+ledge+2011,FALSE,"Drama, Thriller",101,5.9,English
return+to+house+on+haunted+hill+2007,FALSE,"Horror, Thriller",81,5.1,English
dreams+1990,FALSE,"Fantasy, Drama, Science Fiction",119,7.5,日本語
the+living+dead+at+manchester+morgue+1974,FALSE,"Horror, Science Fiction",95,6.3,"English, Italiano"
a+room+for+romeo+brass+1999,FALSE,"Drama, Comedy, Foreign",90,7.3,English
you+only+live+twice+1967,FALSE,"Action, Thriller, Adventure",117,6.5,"English, 日本語, Pусский"
olive+kitteridge+2014,FALSE,Drama,233,7.6,English
american+gothic+1988,FALSE,Horror,85,5.8,English
robin+hood+prince+of+thieves+1991,FALSE,Adventure,143,6.6,English
a+cry+in+the+night+1956,FALSE,Drama,75,3.6,English
lost+for+life+2013,FALSE,"Crime, Documentary",75,5.6,
boys+town+1938,FALSE,Drama,96,6.6,"English, עִבְרִית, Deutsch"
big+fan+2009,FALSE,"Comedy, Drama",91,6.1,English
distant+drums+1951,FALSE,"Action, Western",101,5.6,English
an+inconvenient+truth+2006,FALSE,Documentary,100,6.7,English
bossa+nova+2000,FALSE,"Comedy, Drama, Foreign, Romance",95,6.1,"English, Français, Português, Español"
the+art+of+the+steal+2013,FALSE,"Comedy, Crime",90,6.1,English
el+chocolate+del+loro+2004,FALSE,,90,0,
once+were+warriors+1994,FALSE,Drama,99,7.6,"English, "
step+up+3d+2010,FALSE,"Drama, Romance",107,6.6,English
the+biggest+bundle+of+them+all+1968,FALSE,"Comedy, Crime",108,9.5,"English, Italiano"
the+day+after+trinity+1981,FALSE,Documentary,88,8,English
macon+county+line+1974,FALSE,Drama,89,7.6,English
milarepa+2008,FALSE,"Action, Adventure, Drama",90,8,
comanche+moon+2008,FALSE,"Drama, Western",360,4.9,
zulu+2013,FALSE,"Crime, Drama, Thriller",110,6.7,English
its+all+gone+pete+tong+2004,FALSE,"Drama, Comedy, Music",90,7.1,English
the+dirty+dozen+the+fatal+mission+1988,FALSE,"Adventure, War, Action",100,4.6,"Hrvatski, English, Deutsch"
amazing+journey+the+story+of+the+who+2007,FALSE,"Documentary, Music",237,7,
the+little+thief+1988,FALSE,"Romance, Drama, Crime",110,5.8,Français
power+1986,FALSE,Drama,111,5.6,English
vanity+fair+2004,FALSE,"Drama, Romance",141,5.5,"English, Français, Deutsch"
the+grey+fox+1982,FALSE,"Western, Action",110,7.2,English
freedom+2000,FALSE,Drama,96,8,Français
the+beast+of+war+1988,FALSE,"Drama, War",111,6.7,"English, Español"
grass+1999,FALSE,Documentary,80,7,English
the+wild+party+1975,FALSE,Drama,109,5.8,English
in+china+they+eat+dogs+1999,FALSE,"Action, Comedy, Crime",91,7.5,"Dansk, English, Deutsch, "
the+raven+2012,FALSE,"Crime, Thriller, Mystery",111,6.1,English
i+am+dina+2002,FALSE,Drama,125,5.5,"English, Français, Norsk"
between+your+legs+1999,FALSE,"Drama, Romance, Thriller",115,5.8,Español
a+certain+kind+of+death+2003,FALSE,Documentary,69,6.5,
the+fall+2008,FALSE,"Adventure, Fantasy, Drama",117,7.7,"English, Română, Latin"
asterix+conquers+america+1994,FALSE,"Family, Animation, Adventure, Comedy",85,6.2,"Deutsch, Français, English"
a+pool+without+water+1982,FALSE,"Drama, Crime",103,5,日本語
manolito+four+eyes+1999,FALSE,"Comedy, Foreign",89,5.4,Español
the+ice+house+1997,FALSE,"Drama, Mystery, Thriller",172,5.5,"English, Deutsch"
girl+with+a+pearl+earring+2003,FALSE,"Drama, Romance",101,6.4,English
jay+and+silent+bob+go+down+under+2012,FALSE,Comedy,60,5,English
shining+through+1992,FALSE,"Drama, Romance, Thriller",132,6.2,English
poseidon+2006,FALSE,"Adventure, Action, Drama, Thriller",99,5.5,"English, Español"
tron+legacy+2010,FALSE,"Adventure, Action, Science Fiction",125,6.3,English
cat+run+2011,FALSE,"Action, Comedy, Thriller",102,6,"English, Srpski, Türkçe"
la+notte+1961,FALSE,Drama,115,7.7,Italiano
the+stolen+children+1992,FALSE,Drama,114,7.1,Italiano
marjoe+1972,FALSE,Documentary,88,8.5,English
broadcast+news+1987,FALSE,"Comedy, Drama, Romance",133,6.8,English
colorful+2010,FALSE,"Animation, Drama",127,7.2,日本語
metallica+a+year+and+a+half+in+the+life+of...+1992,FALSE,"Documentary, Music",236,6.8,English
i+like+it+like+that+1994,FALSE,"Comedy, Drama, Romance",104,6.3,"English, Español"
black+river+1957,FALSE,"Crime, Drama",114,6.1,日本語
hot+shots+1991,FALSE,"Action, Comedy, War",84,6.4,English
red+corner+1997,FALSE,"Crime, Drama, Thriller",122,5.9,"English, 普通话"
two+drifters+2005,FALSE,Drama,101,5.9,Português
ambush+1973,FALSE,"Action, Adventure, Foreign",97,6,普通话
chandu+the+magician+1932,FALSE,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller",71,5.3,English
the+one+percent+2006,FALSE,Documentary,77,6.3,English
needful+things+1993,FALSE,"Drama, Horror",120,5.9,English
to+have+and+have+not+1944,FALSE,"War, Action, Adventure, Drama, Romance, Thriller",100,7.6,"English, Français"
no+man+of+her+own+1932,FALSE,"Drama, Romance",85,3.5,English
vanilla+sky+2001,FALSE,"Drama, Mystery, Romance, Science Fiction, Thriller",136,6.5,English
hoffa+1992,FALSE,"Crime, History",140,6.1,"English, Italiano, Latin"
grays+anatomy+1996,FALSE,"Comedy, Drama",80,6.3,English
the+patriot+2000,FALSE,"Drama, History, War, Action",165,6.8,English
adventures+of+power+2008,FALSE,Comedy,89,5.7,English
a+place+in+the+sun+1951,FALSE,"Drama, Romance",122,6.9,English
the+cabinet+of+dr.+ramirez+1991,FALSE,,90,0,
36+hours+1964,FALSE,"Drama, Thriller",115,6.9,English
the+circus+1928,FALSE,"Comedy, Drama",71,8,English
its+the+easter+beagle_+charlie+brown+1974,FALSE,"Animation, Family",30,4.9,
dantes+inferno+1935,FALSE,Drama,89,5.8,English
the+sword+and+the+dragon+1956,FALSE,"Adventure, Family, Fantasy",93,5.3,Pусский
rear+window+1954,FALSE,"Drama, Mystery, Thriller",112,8.2,English
girls+girls+girls+1962,FALSE,"Comedy, Music, Romance",106,5.6,"Magyar, English, Français"
traveller+1997,FALSE,"Drama, Crime",101,5.9,English
throw+down+2004,FALSE,"Drama, Action",95,6.7,"广州话 / 廣州話, English, 日本語"
eva+2011,FALSE,Science Fiction,94,6.4,Español
one+wonderful+sunday+1947,FALSE,"Drama, Comedy, Romance",108,7.1,日本語
moby+dick+1956,FALSE,"Adventure, Drama",116,6.9,English
five+star+final+1931,FALSE,"Crime, Drama",89,4.2,English
